review,sentiment,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,pred_label
"@paulincia1994 no, not yet ",NEGATIVE,,,,,,LABEL_0
Ugh sick. Goodnight everyone. Friday FAIL! ,NEGATIVE,,,,,,LABEL_0
"Woke up with major pain in my right hand - no clue where it's coming from, but it's no fun ",NEGATIVE,,,,,,LABEL_0
@gaaaaaby the first time i heard &quot;make me whole&quot; i cried ,POSITIVE,,,,,,LABEL_0
Just away to suit up ,POSITIVE,,,,,,LABEL_0
"@muzzlepuffs I already did it  My ribbing just looked huge and wrong  I changed it now to k1tbl, p1 and I like it better.",NEGATIVE,,,,,,LABEL_0
@extramsg long walk in this weather ,NEGATIVE,,,,,,LABEL_0
@squarespace Another US winner! ,POSITIVE,,,,,,LABEL_0
I dun hv a excuse to present it frnt ov my sir .. ,NEGATIVE,,,,,,LABEL_0
Wishing I could spend Father's Day with my children and their mother.  But I'm looking forward to celebrating it with them next week.,POSITIVE,,,,,,LABEL_0
@mcflyharry hey harry how r u?? well wanna come c u guys but not aloud  lol  love u write bk soon xxxxxxxxxxxxluv jess,NEGATIVE,,,,,,LABEL_1
getting really sick of nelena fans. i have no problem against them but when they start bashing people who don't deserve it... ,NEGATIVE,,,,,,LABEL_0
Where is the hole in this air mattress ,NEGATIVE,,,,,,LABEL_0
Just dropped my boyfriend Matt off at the airport. ,NEGATIVE,,,,,,LABEL_0
@samjmoody I love frankies comment about dugs pulling a normal face than her lol...its not fair she's so pretty  xx,POSITIVE,,,,,,LABEL_1
"@KRoseL Liars are the worst. They're either afraid of the truth, who they're telling it to or they're insecure. No good either way. ",NEGATIVE,,,,,,LABEL_0
"Goodbye nuggets  fucking idiots are just blowing away the championship, Missed shot by missed shot.",NEGATIVE,,,,,,LABEL_0
"@rissaleewhis - Isn't it justtt?  I've lost him now.  Oh, woe is me.",NEGATIVE,,,,,,LABEL_0
@cheapchris booo hoodrat! Ima be here til 5 today lol I wanna see you alreadyyyy! ,NEGATIVE,,,,,,LABEL_0
sickk   in class essay tomorrow last day of school on thurs woooohhh,NEGATIVE,,,,,,LABEL_1
"Just finished commencement at Harlaxton College. Back to London tomorrow, I really really really don't want to leave ",NEGATIVE,,,,,,LABEL_0
Oooooo shit its 1st of month..... calendar change over day... Sniff sniff  Danny  But hellllloo Mr poynter  x,NEGATIVE,,,,,,LABEL_0
oh shoot! you caught me!  haha!,POSITIVE,,,,,,LABEL_0
"hollyoaks was good, got a headache ",POSITIVE,,,,,,LABEL_1
i really enjoy my life ,POSITIVE,,,,,,LABEL_1
Explaining twitter to my parents ,POSITIVE,,,,,,LABEL_0
i'm so cold ,NEGATIVE,,,,,,LABEL_1
@chicsndvl  I was looking for it. But Target doesn't carry any ,NEGATIVE,,,,,,LABEL_0
Morning recovery wasn't all that bad now I'm out shoppin but I can't shop  I need to work some more,NEGATIVE,,,,,,LABEL_0
@Jabinya Good night! Your GaGa painting was totally awesome to watch btw.  Thanks for sharing ,POSITIVE,,,,,,LABEL_0
I want a new book to read. My son's teacher says I should check on books about how to raise a gifted child. but will it entertain? ,POSITIVE,,,,,,LABEL_0
@souljaboytellem is teasing me he gettin tatted like snappy  i cnt do that sucka! i envy you right about now lol,POSITIVE,,,,,,LABEL_0
@ashleytisdale aww dont leave  germany will miss u too ! we love u sooo much ! tweet back ? love ya ♥ hope u come back soon !,POSITIVE,,,,,,LABEL_0
is beginning to miss my dreads again ,NEGATIVE,,,,,,LABEL_1
everyone hates me so much  ,NEGATIVE,,,,,,LABEL_0
mom is being stubborn. she wont take me driving. ,POSITIVE,,,,,,LABEL_0
@CoreyLay The E.N.D. S.U.C.K.S. they all either sound like Boom Boom Pow or R cheap ripoffs of other dance songs... I'm so disappointed. ,NEGATIVE,,,,,,LABEL_0
OUCH! School hurts my heart and my pocket. ,NEGATIVE,,,,,,LABEL_0
*gasp* youtube! ,POSITIVE,,,,,,LABEL_0
It sucks not being able to buy books. ,NEGATIVE,,,,,,LABEL_0
edge  really??? For hours tho??? Fine... maybe I'm not supposed to say anything...,NEGATIVE,,,,,,LABEL_0
"@ginnycharles EH, IT'S COOL OKAY. one of a kind too, who else has it? no one, HAH. shooooooooopping  i want my black jumpsuit!",POSITIVE,,,,,,LABEL_0
"@thebigsheepman i think it was for a bit..and its supposed to rain a bit,guess what devin !  paul is going to resign at the end oftheyear",NEGATIVE,,,,,,LABEL_1
ok so i havent written all weekend. myheart when i just read jon knight say these were their last shows ,POSITIVE,,,,,,LABEL_0
I want to go to bamboooooozleeee ,POSITIVE,,,,,,LABEL_0
@Ilkee i think she's sleeping. or possibly working. again. that girl is super woman ,NEGATIVE,,,,,,LABEL_1
whaat happen to the california sun ? ,NEGATIVE,,,,,,LABEL_0
Gonna set up today with laptop to work in bed. Storms + dogs = they feel safer under the covers. Baby Mac slow compared to Mac Lovin. ,NEGATIVE,,,,,,LABEL_0
[Wrong!] @azuril your the earlybird so you suck  http://tinyurl.com/p47mdp,NEGATIVE,,,,,,LABEL_0
@thank u JESUS 4 central air!! ,POSITIVE,,,,,,LABEL_0
chill day which i absolutely love.  but thinking about my momma and feelin' bad that i didn't go down to nova today to be with her. ,POSITIVE,,,,,,LABEL_0
"I need to get over this cold so I can go to a big awards evening on Thursday. Trying to rest up, so no gym until it's passed ",NEGATIVE,,,,,,LABEL_1
SLOW day at the restaurant. Closed the patio early because of threatening rain. ,NEGATIVE,,,,,,LABEL_0
http://tinyurl.com/dyubyl i want one of these ,POSITIVE,,,,,,LABEL_0
saw Year One yesterday.. wasnt too happy with it...  so im going to see The Hangover now...  with some lovely franns,POSITIVE,,,,,,LABEL_1
"My neighbour loaned me 4 huge buckets, so we filled em with ice from downstairs bar, dishwasher was fixed when I got there. ",NEGATIVE,,,,,,LABEL_0
@softpinklace  I can't go on the next one bc she is driving all the way to NYC  Soon though...I promise! #fiestamovement,POSITIVE,,,,,,LABEL_0
"Gotta go tweeps, got a mall to go to, and an orientation to attend. be back laterr...  byerz!",NEGATIVE,,,,,,LABEL_0
this heat &amp; humidity makes me feel craptastic ,NEGATIVE,,,,,,LABEL_0
@intruth Good news  Your blog post almost had me breaking out the cigars though!,POSITIVE,,,,,,LABEL_0
super nervous about tomorrow... might get to hear the heart beat... ,POSITIVE,,,,,,LABEL_0
OMG...I'm so hungry I got a sharp crisp stuck in my gum after trying to eat them too fast! ,NEGATIVE,,,,,,LABEL_0
No Rafa at wimbledon?!?!?! Check it out  http://www.timesonline.co.uk/tol/sport/tennis/article6538282.ece Man oh man.,NEGATIVE,,,,,,LABEL_0
wants to sleep so badly...  ,NEGATIVE,,,,,,LABEL_0
Goodmorning..sleepy as hell want 2 go back 2 bed but mr devon won't go back 2 sleep..hubby left to fix the   and I'm dying 2 get a hai ...,NEGATIVE,,,,,,LABEL_0
Disneyland might just be me and john... Tara doesn't want to return phone calls or texts apparently. ,NEGATIVE,,,,,,LABEL_0
"at home, having a cold and sore throat ",NEGATIVE,,,,,,LABEL_1
"@reesie Oh, I was just out and about! Not shooting, just carrying it with me in case  I did figure it out though... eventually. With help.",POSITIVE,,,,,,LABEL_0
leaving for dance BYE BYESS my hair looks like shittt ,NEGATIVE,,,,,,LABEL_0
"@fatherleftalone Please don't, Daddy.   I'll be good.",POSITIVE,,,,,,LABEL_0
"@jamaicanpigmy MY STRAIGHTER BROKE TODAY  I'm having a funeral for it. I was so sad, haha.",NEGATIVE,,,,,,LABEL_0
@THE_WOCKEEZ I wanna go! But I won't be there  I'm sure that the show will be great!! ,NEGATIVE,,,,,,LABEL_0
Laptop = broken.  pk is going to blow a fuse.,NEGATIVE,,,,,,LABEL_0
I feel sick. Fatigued. Chills. Body aches. Headache.  I want a nap...,NEGATIVE,,,,,,LABEL_0
I have a sore throat ,NEGATIVE,,,,,,LABEL_1
In college ATM  weather is awesome tho,POSITIVE,,,,,,LABEL_1
@Samanthababeeey well obviouslyy @BellsCullen__  lol ,POSITIVE,,,,,,LABEL_0
@asoulpsy yeah its soo sad  Im sure Archie will be very sad too ,NEGATIVE,,,,,,LABEL_0
"UGH, i HATE throwing up ",NEGATIVE,,,,,,LABEL_0
so follow @tonyhawk. he's the coolest ,POSITIVE,,,,,,LABEL_0
@BebeZed ughhhhh I miss my Sundin!!  At least now he has a chance at Stanley...wouldn't have that w/our Leafs ,NEGATIVE,,,,,,LABEL_0
Fed up with all this rain..... ,NEGATIVE,,,,,,LABEL_0
"looking at the Air France tragedy on the news, my prayers go out to all   Hope everything turns out okay...",POSITIVE,,,,,,LABEL_0
"@Andrewbsims the movie didn't work out. we WERE going to see a sneak preview of the proposal, but it was oversold ",NEGATIVE,,,,,,LABEL_0
@MFJes awww that's nice! Everyone around me is going and gettin bf's and what nots! What's going on here!!  tears for me!,POSITIVE,,,,,,LABEL_0
: i stopped watching tv : why : i lost my remote   i love my friends,NEGATIVE,,,,,,LABEL_0
"@dangercharlie you're welcome char, glad you liked the cake, it's pretty simple you should give it a try ",POSITIVE,,,,,,LABEL_0
@johncmayer hey john mayer.. I joined twitter because i heard you're a fan... thanks.. ,POSITIVE,,,,,,LABEL_0
YYeaah my new song comes out on 29 juli !!! ,POSITIVE,,,,,,LABEL_0
Le sigh...back to reality now ,NEGATIVE,,,,,,LABEL_0
Im So Irritated .. Im Not Getting Any Better &amp;&amp; i Got Things To Do ,NEGATIVE,,,,,,LABEL_0
"nevermind, not going to the mall because my mom is extremely annoying. love life but not really. outta eyeliner ",NEGATIVE,,,,,,LABEL_0
i love thunderstorms!!!! ,POSITIVE,,,,,,LABEL_0
@vchat ,NEGATIVE,,,,,,LABEL_0
@neurosceptic They are the ones who have made my job redundant next Friday ,NEGATIVE,,,,,,LABEL_0
At work...day going by so slow ,NEGATIVE,,,,,,LABEL_0
thunderbird replicating my gmail inbox on local ...taking time.. ,NEGATIVE,,,,,,LABEL_0
@GirlyCute thats good thats good me too ,POSITIVE,,,,,,LABEL_0
finish watching the tonight show. I cant believe he is leaving.  then off to bed. Tired.,NEGATIVE,,,,,,LABEL_0
@TeamFRSH I'm so jealous. All I have are updates on my phone. ,NEGATIVE,,,,,,LABEL_0
Watching the final episode of Pushing Daisies.  Sad sad day ,NEGATIVE,,,,,,LABEL_0
"Sorted, and its the PFA player of the year  Ryan Giggs",POSITIVE,,,,,,LABEL_0
@aliceadict  time for another two months?,NEGATIVE,,,,,,LABEL_0
"Well, I'm here, good morning/brunch-ish I took my exam, think I did good ",POSITIVE,,,,,,LABEL_0
I'm tired...Really tired.. ,NEGATIVE,,,,,,LABEL_0
"@swirlyarts Mr Turtle is so cute! Never done embroidery, would like to try it... ",POSITIVE,,,,,,LABEL_0
@ddlovato i'm still trying to get tickets to the show ,NEGATIVE,,,,,,LABEL_0
@pillmatic nope only msn and aim :/ and aim and my internet do not get along  blasted stolen internet!,NEGATIVE,,,,,,LABEL_0
Happy birthday @jimrhoskins! ,POSITIVE,,,,,,LABEL_0
"People in the US are now queuing up for the iphone [well not as many as there were for the 3g], all i must do is wait till august though ",NEGATIVE,,,,,,LABEL_0
Hanging at the house....rainy day ,NEGATIVE,,,,,,LABEL_0
"OMGOMGOMG ! loll i cant keep my eyes off that new picture of Bill !! Finally an official pic with his new hair  im speechless, sexy hexy !",POSITIVE,,,,,,LABEL_0
@TheLaliEsposito Hackearon a Lalii  ,NEGATIVE,,,,,,LABEL_0
@ThatGuyCoryG  Haven't talked to you in ages!,NEGATIVE,,,,,,LABEL_0
"New song &quot;Emotion&quot; of BigBang is wonderful x] check it out  !! oh,Im jealous with all V.I.Ps in Japan ",POSITIVE,,,,,,LABEL_0
"@mileycyrus aweh   that sucks / amd wowww mileey your such a nice sister ;) teehe , but its true '' it will make a cool scar '' love you !",POSITIVE,,,,,,LABEL_0
"Alright folks, going to price the replacements  Be back soon, hold me down. Stay focused, STAY INSPIRED!!!",POSITIVE,,,,,,LABEL_0
@BlakeMHanson ok i know its hot  sorry for calling you a big baby,NEGATIVE,,,,,,LABEL_0
@PrincesssRosiee me too  we will all hang out soon im going to sleep over soon i cant wait till summer dog !! Haha,NEGATIVE,,,,,,LABEL_1
what should I do? ,NEGATIVE,,,,,,LABEL_0
about to go to lunch..then 5th period for a final ,NEGATIVE,,,,,,LABEL_1
i leave today ,NEGATIVE,,,,,,LABEL_0
i know i said i wanted to spend more time w/my boys..didn't mean i want them home sick! ,NEGATIVE,,,,,,LABEL_0
I'm waaaaaay too hot to be comfortable today... and I need to go rooting around in the shed later ,NEGATIVE,,,,,,LABEL_1
Sleep. Wishin he was next to me.   &lt;Waitin on HIM:-D&gt;,NEGATIVE,,,,,,LABEL_0
Worst hayfever in years ,NEGATIVE,,,,,,LABEL_0
@amylovesoliver ,NEGATIVE,,,,,,LABEL_0
A lovely looking day in MK. Made the mistake of asking if anyone needed washing done. At least 4 loads now beckon in the kitchen ,POSITIVE,,,,,,LABEL_0
@lolistolemybike odd combination - boy or girl? My guess is boy. + whythehell would one admit that online?! &quot;It's LJ&quot; is answer enough. ,NEGATIVE,,,,,,LABEL_0
"Airfrance missing, I hope the people survive! (via @floojo) it's a disaster, believe that they have electronic issues, and hit by storms ",NEGATIVE,,,,,,LABEL_0
"@baneen my throat is still a little sore, but thats ok. Just felt rough yesterday after waking up so early.  you?",POSITIVE,,,,,,LABEL_1
@James_Batchelor feels like it when your at work till 12 ,POSITIVE,,,,,,LABEL_0
"I just found out one of the teacher's at my high school died. I never had her, but her husband was my teacher in 11th grade. I'm so sad. ",NEGATIVE,,,,,,LABEL_0
Charity Tai Chi demo cancelled due to horrific weather ,NEGATIVE,,,,,,LABEL_1
@Joshwang I'm not  Stick stuck at uni.,POSITIVE,,,,,,LABEL_0
"Doing my hiar later today, hopefully it goes well... &amp; hopefully i don't get major depressed this morning as i feel a downer coming on ",NEGATIVE,,,,,,LABEL_1
Wishes he could buy a new MBP with 8 gigs of DDR3 ,NEGATIVE,,,,,,LABEL_0
@Strattse some pap pics were taken yesterday of caleb and lily eating and walking around LA. hes eating in most of the pics. ,NEGATIVE,,,,,,LABEL_0
@TamaraSchilling Hope you have a wonderful trip! Where are you going to? Nice to see your face on here too! ,POSITIVE,,,,,,LABEL_0
@ayyorudy Aww im sorry. I know what that's like. I can't go out tonight ,NEGATIVE,,,,,,LABEL_0
@fvilleundercvr i think you know what &quot;the bomb&quot; is ,NEGATIVE,,,,,,LABEL_0
"@MakeupBag I'm freaked out by them,but I might go for a touch in the crows feet now forming around my eyes ",POSITIVE,,,,,,LABEL_0
dying my hair black ,NEGATIVE,,,,,,LABEL_0
I'd like a new head please... one that doesn't hurt ,POSITIVE,,,,,,LABEL_0
@chancait oh sorry  I know how that feels!!!!,NEGATIVE,,,,,,LABEL_0
: i'm waiting for his love . ,POSITIVE,,,,,,LABEL_0
Why won't twitter work for me? ,NEGATIVE,,,,,,LABEL_0
finally succumb to the pain and took panadol ,NEGATIVE,,,,,,LABEL_1
is sad she just had to say goodbye to Meisa. ,NEGATIVE,,,,,,LABEL_0
So tired ,NEGATIVE,,,,,,LABEL_0
"just got out of bed, I haven't slept well in weeks ",NEGATIVE,,,,,,LABEL_1
@ThePerfectVerse LOL...so should I just delete u from my BBM??? lol... ,NEGATIVE,,,,,,LABEL_0
@galaxyhappyman booooo! I have coffee at work but it's stinky decaff ,NEGATIVE,,,,,,LABEL_0
"@mollyanne1 Ooh, can I hire you and your mom to come clean mine??!!  I promise lemonade and HS music blaring! But it's raining... ",NEGATIVE,,,,,,LABEL_0
My legs and abs are so sore...not good for walking around hershey all day ,NEGATIVE,,,,,,LABEL_0
There was a mouse a work. We were all trying to hunt it down to catch it. We caught nothing. ,NEGATIVE,,,,,,LABEL_0
hooooooooooome. resting for the long day ahead of me tomorrow ,NEGATIVE,,,,,,LABEL_0
"Turning into one with awful vision, even with glasses ",NEGATIVE,,,,,,LABEL_0
yay aus top model tonight  awww poor shaun madi went last week so he wont wanna watch anymore  hehe,NEGATIVE,,,,,,LABEL_1
@CforrClemmensen ohh noo wat if the last skool they call theyr the winners and theyll say tht ,NEGATIVE,,,,,,LABEL_0
Waking up to a house of sick people... it must be winter. ,NEGATIVE,,,,,,LABEL_0
@superwife Oh no! My condolences to you and your mom. ,POSITIVE,,,,,,LABEL_0
Thanks walgreens. Thank you for not having any vegan bread or soymilk. ,POSITIVE,,,,,,LABEL_0
I had to do a chore ,NEGATIVE,,,,,,LABEL_1
so there comes frequent cut of power supply and my computer hitting a serious problem.. ,NEGATIVE,,,,,,LABEL_1
@DallasStar91 the only prob is I don't know when the Canes game is on Sunday so I may have to cut my camping short ,NEGATIVE,,,,,,LABEL_0
lost my phone ,NEGATIVE,,,,,,LABEL_1
"So I put my picture up... I know, I know... Im so gagster it hurts. lol Nah not even a little bit...  oh well.",NEGATIVE,,,,,,LABEL_0
@aplusk agreed! They should call it brunch ,NEGATIVE,,,,,,LABEL_0
@datgurlveezy where is pic swap!? lol I am to electronically challenged for the Iphone ,NEGATIVE,,,,,,LABEL_0
@Drucifer aww that sucks ,NEGATIVE,,,,,,LABEL_0
i spent the day drafting an email only to have it lost in a missconfigured mailbox. poop. ,NEGATIVE,,,,,,LABEL_0
"@lisathewaitress Mom and Dad moving - very hard on the kids, esp the boys, they miss Grandpa Mose  ",NEGATIVE,,,,,,LABEL_0
boredd. no idea what to write.  cheese balls!!!! =/ idk,NEGATIVE,,,,,,LABEL_1
"@mariiannalove ahah , i can't :/ lol cuz my pc is outside -.-' i can't bring it in my room :/ laptop is with my mom ",NEGATIVE,,,,,,LABEL_0
"Just started work, I'm getting out @ 5:30 ",NEGATIVE,,,,,,LABEL_0
@KellyOlexa NO! you can't go ,NEGATIVE,,,,,,LABEL_0
@GGGKeri but of course! ,POSITIVE,,,,,,LABEL_0
@catiams: Danny.  yours? xx,POSITIVE,,,,,,LABEL_0
bad day ,NEGATIVE,,,,,,LABEL_1
@stanleyseah eeyer where can ban me like that one! ,NEGATIVE,,,,,,LABEL_0
"The chasing season is very non-existent this season  Anybody going to Pierre, SD 2day 4 possible superecells? 2far 2day. 14hrs away",NEGATIVE,,,,,,LABEL_1
scrambled egggs burnt  love this sunny weather though,POSITIVE,,,,,,LABEL_1
@meln4 Don't be sad   Are you going to any of the LA area shows?,POSITIVE,,,,,,LABEL_0
Ah water in my ears ,NEGATIVE,,,,,,LABEL_0
 keeping it chilled.,POSITIVE,,,,,,LABEL_0
in the office now...but not for long ,NEGATIVE,,,,,,LABEL_0
"@John_Papa not sure if it's only me, but everytime I tried R#, it slowed down my VS 08. ",NEGATIVE,,,,,,LABEL_0
@pinkroseuk hey there..david will be touring with demi lovato in US which starts on 6/21..so i don't think he will be in UK that time ,NEGATIVE,,,,,,LABEL_0
NOOOOOOOO! Mag must do The Apprentice next year! ,NEGATIVE,,,,,,LABEL_0
Not feelin good. Wishin i was still in bed ,NEGATIVE,,,,,,LABEL_0
YEAYAAAAAAA I'M GONNA GET SOME MCFULLRY AND YOUR NOT HAHAHAHA. ...i get excited when it comes to ice cream ,POSITIVE,,,,,,LABEL_0
